name,decimalLatitude,decimalLongitude
Ailanthus altissima,48.5017,2.24937
Ailanthus altissima,48.8253,2.26517
Ailanthus altissima,48.897,2.51974
Ailanthus altissima,48.9084,2.50455
Ailanthus altissima,48.9573,1.98842
Ailanthus altissima,34.18389,-118.27583
Ailanthus altissima,47.5839,3.59931
Ailanthus altissima,48.528,3.26489
Ailanthus altissima,36.719,-4.338
Ailanthus altissima,33.50861,-86.81612
Ailanthus altissima,51.25994,4.41914
Ailanthus altissima,40.76736,-6.92652
Ailanthus altissima,38.076715,-3.84716
Ailanthus altissima,52.2547,0.59174
Ailanthus altissima,44.35684,5.44694
Ailanthus altissima,48.9623,2.36335
Ailanthus altissima,48.7993,2.30922
Ailanthus altissima,48.7781,2.25776
Ailanthus altissima,48.7902,3.02451
Ailanthus altissima,48.9142,2.38637
Ailanthus altissima,50.7925,4.41862
Ailanthus altissima,48.8495,2.3306
Ailanthus altissima,46.6514,1.43153
Ailanthus altissima,48.824,2.21564
Ailanthus altissima,47.9215,4.63022
Ailanthus altissima,50.80148,4.43281
Ailanthus altissima,38.60916,-90.30916
Ailanthus altissima,41.81333,-72.51388
Ailanthus altissima,47.9566,1.41243
Ailanthus altissima,50.79251,4.39025
Ailanthus altissima,48.8625,2.35925
Ailanthus altissima,48.7147,3.39538
Ailanthus altissima,47.7694,1.31233
Ailanthus altissima,48.7795,2.33946
Ailanthus altissima,48.9779,3.18117
Ailanthus altissima,38.14972,-79.07166
Ailanthus altissima,51.07855,3.74825
Ailanthus altissima,47.7274,1.351
Ailanthus altissima,48.5876,2.4512
Ailanthus altissima,50.82844,4.27672
Ailanthus altissima,50.78349,4.46115
Ailanthus altissima,47.9359,4.67966
Ailanthus altissima,37.99245,-122.13445
Ailanthus altissima,50.81946,4.29093
Ailanthus altissima,48.6618,2.45758
Ailanthus altissima,33.29417,-116.89361
Ailanthus altissima,48.5933,2.18879
Ailanthus altissima,44.35956,5.32153
Ailanthus altissima,48.9204,2.5355
Ailanthus altissima,48.935,2.57966
Ailanthus altissima,51.11443,3.73349
Ailanthus altissima,50.90039,4.36188
Ailanthus altissima,48.7902,2.28588
Ailanthus altissima,50.83746,4.37608
Ailanthus altissima,50.90037,4.41874
Ailanthus altissima,50.85542,4.43289
Ailanthus altissima,50.82847,4.36189
Ailanthus altissima,40.76944,-74.5325
Ailanthus altissima,50.81046,4.27676
Ailanthus altissima,47.9854,0.851772
Ailanthus altissima,48.8746,2.18019
Ailanthus altissima,50.85543,4.40449
Ailanthus altissima,50.84645,4.39028
Ailanthus altissima,50.88241,4.3903
Ailanthus altissima,33.29419,-116.894
Ailanthus altissima,47.7376,1.08837
Ailanthus altissima,50.8914,4.34767
Ailanthus altissima,28.35583,98.84583
Ailanthus altissima,48.7647,2.26593
Ailanthus altissima,50.78736,5.46806
Ailanthus altissima,46.573,1.99288
Ailanthus altissima,48.8992,2.56747
Ailanthus altissima,48.6146,2.1593
Ailanthus altissima,47.4212,0.752777
Ailanthus altissima,50.84643,4.30509
Ailanthus altissima,45.15423,5.99121
Ailanthus altissima,47.7126,0.972113
Ailanthus altissima,47.0142,0.352419
Ailanthus altissima,51.34891,4.8355
Ailanthus altissima,48.7559,1.83949
Ailanthus altissima,50.83744,4.2909
Ailanthus altissima,50.88239,4.30504
Ailanthus altissima,50.81948,4.40446
Ailanthus altissima,50.90038,4.33345
Ailanthus altissima,48.6414,2.21132
Ailanthus altissima,50.83746,4.40447
Ailanthus altissima,50.87341,4.4045
Ailanthus altissima,51.870733,5.99123
Ailanthus altissima,50.89139,4.40452
Ailanthus altissima,50.8824,4.41872
Ailanthus altissima,47.2628,5.06562
Ailanthus altissima,48.9696,1.68186
Ailanthus altissima,48.1071,0.35098
Ailanthus altissima,50.86443,4.39029
Ailanthus altissima,48.4764,13.765
Ailanthus altissima,47.7971,1.45126
Ailanthus altissima,50.82846,4.30511
Ailanthus altissima,48.5793,1.78485
Ailanthus altissima,36.7267999990954,-118.16211700000001
Ailanthus altissima,47.9709,3.83926
Ailanthus altissima,50.87342,4.37609
Ailanthus altissima,48.4982,1.86927
Ailanthus altissima,50.84645,4.33349
Ailanthus altissima,39.74,140.13
Ailanthus altissima,50.81049,4.36189
Ailanthus altissima,-33.013089031025885,151.68106700000004
Ailanthus altissima,48.8299,2.16553
Ailanthus altissima,50.84645,4.36188
Ailanthus altissima,49.0311,2.02415
Ailanthus altissima,50.81948,4.37608
Ailanthus altissima,48.6281,2.6001
Ailanthus altissima,50.83746,4.34769
Ailanthus altissima,48.8444,1.93251
Ailanthus altissima,51.19172,3.24605
Ailanthus altissima,48.5896,2.49469
Ailanthus altissima,50.86443,4.36188
Ailanthus altissima,50.81048,4.41864
Ailanthus altissima,46.5588,1.57266
Ailanthus altissima,51.19158,3.23175
Ailanthus altissima,-33.63828903193492,151.324441
Ailanthus altissima,47.8156,1.11017
Ailanthus altissima,50.85544,4.37608
Ailanthus altissima,48.4801,1.82975
Ailanthus altissima,-27.42354439631135,151.992473766321
Ailanthus altissima,48.5896,1.35846
Ailanthus altissima,-33.73726203207615,151.03422799999998
Ailanthus altissima,38.69,-0.44
Ailanthus altissima,46.87829,-2.19034
Ailanthus altissima,47.4082,1.23522
Ailanthus altissima,47.39619,-0.38169
Ailanthus altissima,46.36663,-1.49009
Ailanthus altissima,49.1376,2.23599
Ailanthus altissima,47.39226,-0.51413
Ailanthus altissima,46.45133,-1.62756
Ailanthus altissima,43.222324,10.748933
Ailanthus altissima,50.12,10.12
Ailanthus altissima,42.682601,11.753703
Ailanthus altissima,48.3909,2.95975
Ailanthus altissima,-35.744822034762166,150.185638
Ailanthus altissima,-35.960000035027775,147.4
Ailanthus altissima,46.5631,4.94043
Ailanthus altissima,-35.97000003504001,147.74
Ailanthus altissima,-33.7333,151.2
Ailanthus altissima,-38.37000003765821,146.77
Ailanthus altissima,39.54,-0.56
Ailanthus altissima,48.9394,2.53278
Ailanthus altissima,-33.92420103234086,148.537452
Ailanthus altissima,-33.744169032085985,150.631588
Ailanthus altissima,-34.749469033475165,149.754089
Ailanthus altissima,-36.360000035508925,143.53
Ailanthus altissima,48.9627,2.43494
Ailanthus altissima,48.9399,2.45386
Ailanthus altissima,-33.43400003164103,151.390227
Ailanthus altissima,48.9027,2.40524
Ailanthus altissima,47.9075,1.5315
Ailanthus altissima,48.8162,2.31844
Ailanthus altissima,47.4221,0.652412
Ailanthus altissima,-35.05698003388269,147.374203
Ailanthus altissima,-35.025171033840934,147.471509
Ailanthus altissima,47.0176,3.09221
Ailanthus altissima,47.6723,3.58715
Ailanthus altissima,48.818,2.29986
Ailanthus altissima,-28.98473500012997,151.25922887316537
Ailanthus altissima,-36.11000003521014,146.87
Ailanthus altissima,-33.4651970316861,151.396645
Ailanthus altissima,38.89,-0.67
Ailanthus altissima,36.14347,-86.79783
Ailanthus altissima,48.4384,2.52905
Ailanthus altissima,38.88,-0.68
Ailanthus altissima,38.9,-0.67
Ailanthus altissima,48.8222,2.28939
Ailanthus altissima,50.95432,4.40457
Ailanthus altissima,39.188889,-99.023333
Ailanthus altissima,36.38422,-87.00642
Ailanthus altissima,50.84106,3.24027
Ailanthus altissima,47.8873,1.826
Ailanthus altissima,39.53,-0.53
Ailanthus altissima,49.47833,9.007348
Ailanthus altissima,47.9121,1.8713
Ailanthus altissima,34.36611,-89.51611
Ailanthus altissima,-36.52773303570569,149.80130199999996
Ailanthus altissima,47.6526,1.49328
Ailanthus altissima,47.1504,3.03848
Ailanthus altissima,48.9195,2.44061
Ailanthus altissima,51.657059,6.612438
Ailanthus altissima,47.8526,1.83017
Ailanthus altissima,48.8541,2.35679
Ailanthus altissima,48.279,1.94489
Ailanthus altissima,38.34,-0.77
Ailanthus altissima,48.7771,2.29441
Ailanthus altissima,50.99922,4.47583
Ailanthus altissima,49.0303,2.21711
Ailanthus altissima,46.5671,4.90051
Ailanthus altissima,47.0021,1.10281
Ailanthus altissima,48.354,2.14105
Ailanthus altissima,51.02414,3.66345
Ailanthus altissima,48.4554,1.24983
Ailanthus altissima,51.00822,4.4616
Ailanthus altissima,48.479,3.29632
Ailanthus altissima,47.6638,2.59076
Ailanthus altissima,47.4127,5.21259
Ailanthus altissima,49.1332,1.85174
Ailanthus altissima,49.0832,1.8698
Ailanthus altissima,36.61325,140.67506
Ailanthus altissima,47.9647,0.905469
Ailanthus altissima,51.19472,5.10576
Ailanthus altissima,47.769,1.21079
Ailanthus altissima,51.02422,3.67771
Ailanthus altissima,48.5344,2.92456
Ailanthus altissima,32.77008,-108.28033
Ailanthus altissima,46.8996,1.07129
Ailanthus altissima,51.03295,3.63481
Ailanthus altissima,49.1678,1.75799
Ailanthus altissima,41.16666,-75.03277
Ailanthus altissima,51.0511,3.66305
Ailanthus altissima,38.57,68.77
Ailanthus altissima,51.23296,4.43343
Ailanthus altissima,47.5431,2.79416
Ailanthus altissima,47.6213,1.4143
Ailanthus altissima,48.9863,2.35149
Ailanthus altissima,47.2494,0.119576
Ailanthus altissima,48.3256,13.3367
Ailanthus altissima,38.66,-0.64
Ailanthus altissima,47.1841,2.98278
Ailanthus altissima,49.0756,2.35597
Ailanthus altissima,50.7565,4.24852
Ailanthus altissima,50.71976,3.92292
Ailanthus altissima,48.5264,2.6948
Ailanthus altissima,50.90038,4.40452
Ailanthus altissima,35.088644,137.198929
Ailanthus altissima,48.7813,2.31695
Ailanthus altissima,46.9898,3.09272
Ailanthus altissima,48.8863,2.43462
Ailanthus altissima,49.0065,1.92083
Ailanthus altissima,48.7158,2.49358
Ailanthus altissima,48.6755,2.92836
Ailanthus altissima,47.4491,1.03489
Ailanthus altissima,46.9957,2.25207
Ailanthus altissima,49.0772,2.96588
Ailanthus altissima,47.2735,2.89464
Ailanthus altissima,48.9987,3.08085
Ailanthus altissima,51.857375,5.961234
Ailanthus altissima,47.4001,0.702505
Ailanthus altissima,47.4335,1.04319
Ailanthus altissima,47.3895,0.73415
Ailanthus altissima,47.2839,0.30376
Ailanthus altissima,47.3151,2.8656
Ailanthus altissima,47.4787,1.13965
Ailanthus altissima,51.844133,5.858829
Ailanthus altissima,47.3926,0.920996
Ailanthus altissima,47.6611,1.53429
Ailanthus altissima,48.9079,2.24645
Ailanthus altissima,48.9369,2.3271
Ailanthus altissima,48.20833,16.36778
Ailanthus altissima,-29.833015026048297,151.15777600000004
Ailanthus altissima,46.97968,-1.93645
Ailanthus altissima,47.14781,-2.21635
Ailanthus altissima,46.96813,-2.19898
Ailanthus altissima,-29.816261026020936,151.132786
Ailanthus altissima,-29.03275402473296,151.725335
Ailanthus altissima,45.02776,-1.12832
Ailanthus altissima,47.38395,-0.77896
Ailanthus altissima,43.91797,11.076548
Ailanthus altissima,43.930648,11.070076
Ailanthus altissima,51.01577,3.77759
Ailanthus altissima,38.7,-0.41
Ailanthus altissima,-31.07627602805202,150.956395
Ailanthus altissima,38.7,-0.54
Ailanthus altissima,38.57,-0.31
Ailanthus altissima,38.57,-0.3
Ailanthus altissima,47.2035,0.075601
Ailanthus altissima,38.58,-0.3
Ailanthus altissima,38.58,-0.31
Ailanthus altissima,48.19278,16.37556
Ailanthus altissima,-28.205212582849104,151.57303969136265
Ailanthus altissima,-29.21469502503332,151.97832299999996
Ailanthus altissima,-28.03132169454371,151.98692157407976
Ailanthus altissima,-28.978545577796286,151.46912427533388
Ailanthus altissima,-28.978422024643134,151.469377
Ailanthus altissima,51.73867,-3.08756
Ailanthus altissima,-28.973267236280744,151.53526727572387
Ailanthus altissima,44.138876,9.683882
Ailanthus altissima,44.14228,9.680745
Ailanthus altissima,51.71261,-3.03555
Ailanthus altissima,-28.97854557762441,151.46915727485322
Ailanthus altissima,35.463814,-120.69647
Ailanthus altissima,-28.974722,151.534444
Ailanthus altissima,50.19,10.07
Ailanthus altissima,47.323,0.651313
Ailanthus altissima,-28.919378180138313,151.5516556749937
Ailanthus altissima,-28.97830002464293,151.469
Ailanthus altissima,-28.728825201113157,151.18193776831276
Ailanthus altissima,-28.98,151.4683
Ailanthus altissima,-33.57632903184611,150.693652
Ailanthus altissima,44.153263,9.654649
Ailanthus altissima,47.5615,3.6428
Ailanthus altissima,44.162081,9.66649
Ailanthus altissima,47.6939,3.70492
Ailanthus altissima,38.53,-0.5
Ailanthus altissima,38.7,-0.49
Ailanthus altissima,44.160771,9.657846
Ailanthus altissima,47.1143,0.635239
Ailanthus altissima,44.076684,9.775407
Ailanthus altissima,47.8697,3.56951
Ailanthus altissima,50.823480000000004,3.28327
Ailanthus altissima,-36.430000035591405,146.03999999999996
Ailanthus altissima,51.436962,6.76224
Ailanthus altissima,-35.222504034098456,149.897402
Ailanthus altissima,40.68315,-7.28412
Ailanthus altissima,-38.57000003784582,145.96
Ailanthus altissima,48.8658,2.50882
Ailanthus altissima,50.82321,3.25489
Ailanthus altissima,44.08771,9.771891
Ailanthus altissima,51.22753,3.23086
Ailanthus altissima,31.308611,-110.829722
Ailanthus altissima,45.59316,6.40001
Ailanthus altissima,48.4975,2.71465
Ailanthus altissima,45.58921,6.52814
Ailanthus altissima,51.22399,4.40479
Ailanthus altissima,49.0547,1.51577
Ailanthus altissima,31.263056,-110.599444
Ailanthus altissima,48.5835,2.5474
Ailanthus altissima,48.555,1.26196
Ailanthus altissima,46.699679,16.078343
Ailanthus altissima,31.262778,-110.599444
Ailanthus altissima,48.7334,2.33
Ailanthus altissima,49.1166,2.02156
Ailanthus altissima,46.599698,16.244997
Ailanthus altissima,44.13016,9.704869
Ailanthus altissima,44.120385,9.708877
Ailanthus altissima,50.95675,3.1236
Ailanthus altissima,50.9566,3.10937
Ailanthus altissima,-36.41000003556789,144.64
Ailanthus altissima,48.9946,2.38402
Ailanthus altissima,44.163171,9.639487
Ailanthus altissima,51.1124,2.63382
Ailanthus altissima,50.94761,3.10961
Ailanthus altissima,51.09379,2.59168
Ailanthus altissima,48.9098,2.55
Ailanthus altissima,41.04722,-73.50138
Ailanthus altissima,55.636379,13.046754
Ailanthus altissima,44.125422,9.719699
Ailanthus altissima,48.3164,1.56925
Ailanthus altissima,47.4165,0.80216
Ailanthus altissima,47.8543,2.13385
Ailanthus altissima,51.911215,4.476682
Ailanthus altissima,49.1144,1.90708
Ailanthus altissima,54.946419,-1.693204
Ailanthus altissima,48.4393,2.44132
Ailanthus altissima,51.19702,4.41907
Ailanthus altissima,50.61279,4.347723
Ailanthus altissima,-36.05000003513748,145.20000000000002
Ailanthus altissima,50.350935,4.881781
Ailanthus altissima,51.26893,4.40482
Ailanthus altissima,48.397,2.16427
Ailanthus altissima,44.132653,9.707824
Ailanthus altissima,49.0172,2.10024
Ailanthus altissima,50.74495,3.58264
Ailanthus altissima,49.0042,2.23241
Ailanthus altissima,-35.8200000348555,144.27
Ailanthus altissima,-37.19000003645261,145.68
Ailanthus altissima,48.8042,2.2892
Ailanthus altissima,-31.30413102841241,150.68961500000003
Ailanthus altissima,-35.91000003496647,144.32
Ailanthus altissima,47.40504,-2.50722
Ailanthus altissima,44.45684,1.05167
Ailanthus altissima,47.31524,-2.498
Ailanthus altissima,47.23764,-2.22507
Ailanthus altissima,-28.729937203355835,151.18138678368774
Ailanthus altissima,-28.730051460592957,151.1815501182075
Ailanthus altissima,-29.98191002629114,150.78652
Ailanthus altissima,47.26025,-1.69727
Ailanthus altissima,-35.33275303424073,149.11935299999996
Ailanthus altissima,-28.86463488564283,151.2829207071282
Ailanthus altissima,39.77,-0.37
Ailanthus altissima,39.51,-1.08
Ailanthus altissima,38.78,-0.87
Ailanthus altissima,38.87,-0.64
Ailanthus altissima,39.68,-0.49
Ailanthus altissima,40.3,0.12
Ailanthus altissima,39.59,-0.5
Ailanthus altissima,38.96,-0.75
Ailanthus altissima,39.78,-1.07
Ailanthus altissima,38.86,-0.18
Ailanthus altissima,39.68,-0.38
Ailanthus altissima,39.32,-0.62
Ailanthus altissima,39.77,-0.49
Ailanthus altissima,39.78,-0.96
Ailanthus altissima,38.78,-0.76
Ailanthus altissima,39.23,-0.51
Ailanthus altissima,39.32,-0.51
Ailanthus altissima,39.59,-0.38
Ailanthus altissima,38.68,-0.18
Ailanthus altissima,39.23,-0.62
Ailanthus altissima,39.86,-0.72
Ailanthus altissima,39.5,-0.5
Ailanthus altissima,39.69,-0.96
Ailanthus altissima,39.86,-0.37
Ailanthus altissima,39.95,-0.72
Ailanthus altissima,40.49,0.46
Ailanthus altissima,39.86,-0.6
Ailanthus altissima,39.5,-0.38
Ailanthus altissima,40.21,-0.12
Ailanthus altissima,38.69,-0.41
Ailanthus altissima,39.73,-1.27
Ailanthus altissima,39.7,-1.26
Ailanthus altissima,39.7,-1.25
Ailanthus altissima,39.73,-1.25
Ailanthus altissima,-29.413066025359996,151.35006
Ailanthus altissima,48.3986,2.90674
Ailanthus altissima,-33.81859703219166,148.69749
Ailanthus altissima,50.607507,5.477964
Ailanthus altissima,39.75,-1.26
Ailanthus altissima,39.72,-1.25
Ailanthus altissima,39.72,-1.26
Ailanthus altissima,39.74,-1.26
Ailanthus altissima,39.71,-1.25
Ailanthus altissima,39.73,-1.26
Ailanthus altissima,49.0554,1.96619
Ailanthus altissima,39.74,-1.27
Ailanthus altissima,47.7857,2.87422
Ailanthus altissima,39.71,-1.26
Ailanthus altissima,39.74,-1.25
Ailanthus altissima,44.096139,9.745816
Ailanthus altissima,47.3432,0.60375
Ailanthus altissima,-30.03155902637197,150.106473
Ailanthus altissima,-29.441083025406055,151.289208
Ailanthus altissima,-29.437449025400085,151.283136
Ailanthus altissima,51.04415,4.4902
Ailanthus altissima,-30.224942026686026,150.162751
Ailanthus altissima,38.827417,-122.339556
Ailanthus altissima,38.827222,-122.339444
Ailanthus altissima,38.495,-121.695278
Ailanthus altissima,48.274,1.70894
Ailanthus altissima,34.048,-117.338
Ailanthus altissima,47.7899,0.970148
Ailanthus altissima,43.770514,10.368573
Ailanthus altissima,39.715918058057,-121.82773467464446
Ailanthus altissima,48.7313,2.1989
Ailanthus altissima,48.2152,1.86174
Ailanthus altissima,35.318,-120.746
Ailanthus altissima,34.003611,103.932222
Ailanthus altissima,51.07538,2.56383
Ailanthus altissima,51.12181,2.66204
Ailanthus altissima,48.4462,1.75749
Ailanthus altissima,51.01591,3.80609
Ailanthus altissima,38.85,0.02
Ailanthus altissima,48.641,2.26622
Ailanthus altissima,51.908761,4.25168
Ailanthus altissima,48.2469,0.125441
Ailanthus altissima,48.1793,1.08188
Ailanthus altissima,48.661,2.33058
Ailanthus altissima,-32.30098602995785,151.717919
Ailanthus altissima,-32.23385902985554,148.625055
Ailanthus altissima,51.905171,4.26122
Ailanthus altissima,50.90936,4.43297
Ailanthus altissima,50.683448,3.824131
Ailanthus altissima,44.142952,9.687392
Ailanthus altissima,39.54,-0.51
Ailanthus altissima,41.4325,-72.84138
Ailanthus altissima,50.467986,4.840793
Ailanthus altissima,38.67,-0.62
Ailanthus altissima,-28.012710712978652,151.98719945360475
Ailanthus altissima,-29.15521281800836,151.40777036706803
Ailanthus altissima,36.07179,139.87183
Ailanthus altissima,-28.0236,151.9867
Ailanthus altissima,38.5875,-94.745833
Ailanthus altissima,47.5957,2.78962
Ailanthus altissima,-32.38265403008199,151.945426
Ailanthus altissima,-28.0142,151.9864
Ailanthus altissima,-36.19929903531764,149.209091
Ailanthus altissima,-35.29888303419714,148.055869
Ailanthus altissima,48.92,11.46
Ailanthus altissima,50.60308,5.470797
Ailanthus altissima,40.39,0.23
Ailanthus altissima,48.92,11.37
Ailanthus altissima,48.97,11.37
Ailanthus altissima,48.97,11.46
Ailanthus altissima,52.44577,1.54491
Ailanthus altissima,38.106669,12.669811
Ailanthus altissima,52.38836,1.65791
Ailanthus altissima,56.00503,-4.73602
Ailanthus altissima,40.48,0.23
Ailanthus altissima,40.49,0.35
Ailanthus altissima,50.936781,5.70728
Ailanthus altissima,-33.79966503216483,150.657598
Ailanthus altissima,38.34,-0.5
Ailanthus altissima,48.5961,2.42818
Ailanthus altissima,35.424102,139.615539
Ailanthus altissima,-32.82669203074951,151.066602
Ailanthus altissima,-36.933333,174.65
Ailanthus altissima,47.1741,0.243576
Ailanthus altissima,47.1187,0.423934
Ailanthus altissima,44.26958,5.31785
Ailanthus altissima,48.7172,2.2301
Ailanthus altissima,52.35337,1.62564
Ailanthus altissima,42.585179,10.096846
Ailanthus altissima,48.1221,0.172567
Ailanthus altissima,44.45899,4.82268
Ailanthus altissima,33.63333,-117.075
Ailanthus altissima,41.76361,-72.685
Ailanthus altissima,41.17583,-73.2725
Ailanthus altissima,36.55,-93.1
Ailanthus altissima,48.5074,2.49606
Ailanthus altissima,48.2027,0.884054
Ailanthus altissima,33.633333,-117.075
Ailanthus altissima,41.80222,-72.66611
Ailanthus altissima,48.6039,2.337
Ailanthus altissima,38.127561,-4.278742
Ailanthus altissima,37.36106,-8.60476
Ailanthus altissima,37.17982,-8.3804
Ailanthus altissima,35.089361,134.101306
Ailanthus altissima,48.5493,2.39788
Ailanthus altissima,49.1436,1.72436
Ailanthus altissima,43.72509,1.3375
Ailanthus altissima,48.6803,2.22618
Ailanthus altissima,48.6999,2.19226
Ailanthus altissima,51.25979,4.1756
Ailanthus altissima,48.43874,7.53184
Ailanthus altissima,51.10544,3.73361
Ailanthus altissima,52.32936,1.21262
Ailanthus altissima,50.92687,4.70324
Ailanthus altissima,47.3741,0.58574
Ailanthus altissima,44.45455,5.07397
Ailanthus altissima,-35.5024800344575,149.698009
Ailanthus altissima,51.14309,4.33327
Ailanthus altissima,53.44985,-1.32388
Ailanthus altissima,41.88527,-72.26194
Ailanthus altissima,41.83694,-72.46111
Ailanthus altissima,51.01523,3.67784
Ailanthus altissima,50.98833,5.04551
Ailanthus altissima,44.54684,4.95143
Ailanthus altissima,37.87167,-122.27167
Ailanthus altissima,51.19702,4.34754
Ailanthus altissima,37.727807,-122.370692
Ailanthus altissima,47.99951,7.22565
Ailanthus altissima,48.4897,1.96392
Ailanthus altissima,-29.30123902517596,150.779434
Ailanthus altissima,-36.5333,146.6833
Ailanthus altissima,-28.976878581357457,151.4686022717078
Ailanthus altissima,38.43,-0.82
Ailanthus altissima,48.97,12.21
Ailanthus altissima,48.3843,3.03112
Ailanthus altissima,-34.73798403345978,149.70347700000002
Ailanthus altissima,44.45211,5.1996
Ailanthus altissima,44.54454,5.07728
Ailanthus altissima,47.9069,4.02268
Ailanthus altissima,34.03556,-117.4575
Ailanthus altissima,34.68425,-86.3364
Ailanthus altissima,51.22398,4.4191
Ailanthus altissima,37.83333,-94.3
Ailanthus altissima,44.26401,5.56826
Ailanthus altissima,51.49532,-2.76124
Ailanthus altissima,41.57277,-72.64055
Ailanthus altissima,44.17405,5.56419
Ailanthus altissima,39.818342,140.063833
Ailanthus altissima,34.19222,-86.49306
Ailanthus altissima,44.1769,5.43919
Ailanthus altissima,51.23298,4.40479
Ailanthus altissima,39.56,2.88
Ailanthus altissima,51.215,4.39047
Ailanthus altissima,38.74,-0.84
Ailanthus altissima,37.46141,-95.744444
Ailanthus altissima,42.919,-85.747
Ailanthus altissima,36.580002,-4.68
Ailanthus altissima,44.099732,9.73815
Ailanthus altissima,51.23298,4.36184
Ailanthus altissima,51.1406,2.71852
Ailanthus altissima,35.565746,139.31556
Ailanthus altissima,44.096832,9.752733
Ailanthus altissima,44.102748,9.730219
Ailanthus altissima,52.39076,-2.25123
Ailanthus altissima,41.09388,-73.42027
Ailanthus altissima,51.21499,4.4334
Ailanthus altissima,35.01666,-83.76305
Ailanthus altissima,52.33543,1.62417
Ailanthus altissima,35.582414,139.56554
Ailanthus altissima,50.85544,4.34768
Ailanthus altissima,51.20601,4.39046
Ailanthus altissima,44.107159,9.728898
Ailanthus altissima,52.16373,1.34692
Ailanthus altissima,50.90816,4.90216
Ailanthus altissima,50.87341,4.31926
Ailanthus altissima,48.7582,2.20815
Ailanthus altissima,41.71055,-72.20861
Ailanthus altissima,-28.123542337168235,152.24247441299556
Ailanthus altissima,51.02617,4.49015
Ailanthus altissima,52.53006,1.72868
Ailanthus altissima,45.88672,5.51486
Ailanthus altissima,45.68312,6.40554
Ailanthus altissima,-34.5833,148.6333
Ailanthus altissima,-34.58,148.63
Ailanthus altissima,47.98958,7.49339
Ailanthus altissima,-34.581777033249374,148.634537
Ailanthus altissima,38.86,-0.06
Ailanthus altissima,38.6,-0.42
Ailanthus altissima,38.86,0.18
Ailanthus altissima,40.21,0
Ailanthus altissima,40.21,0.12
Ailanthus altissima,40.12,0.01
Ailanthus altissima,40.03,-0.13
Ailanthus altissima,40.21,0.24
Ailanthus altissima,38.6,-0.88
Ailanthus altissima,38.77,0.18
Ailanthus altissima,49.07,12.12
Ailanthus altissima,39.94,-0.02
Ailanthus altissima,38.68,0.07
Ailanthus altissima,38.86,0.06
Ailanthus altissima,38.77,0.07
Ailanthus altissima,38.43,-1
Ailanthus altissima,40.3,-0.12
Ailanthus altissima,38.51,-0.65
Ailanthus altissima,38.86,-0.29
Ailanthus altissima,40.12,-0.01
Ailanthus altissima,40.12,0.12
Ailanthus altissima,38.69,-0.64
Ailanthus altissima,48.9792,2.53549
Ailanthus altissima,48.5286,2.52535
Ailanthus altissima,50.84265,5.31317
Ailanthus altissima,51.19702,4.39046
Ailanthus altissima,47.3526,0.813845
Ailanthus altissima,-34.904091033681155,149.440722
Ailanthus altissima,40.24113,-8.0007
Ailanthus altissima,-37.24000003650702,142.96999999999997
Ailanthus altissima,50.89048,4.83089
Ailanthus altissima,-37.24000003650702,142.98
Ailanthus altissima,-36.681600035883534,145.25130000000001
Ailanthus altissima,33.60083,-117.02722
Ailanthus altissima,33.600833,-117.027222
Ailanthus altissima,35.95,71.95
Ailanthus altissima,36.25,72.25
Ailanthus altissima,48.7622,2.53997
Ailanthus altissima,35.574082,139.653032
Ailanthus altissima,42.922,-85.715
Ailanthus altissima,48.78,11.43
Ailanthus altissima,42.583333,2.366667
Ailanthus altissima,35.110278,134.324444
Ailanthus altissima,33.9911,-81.0417
Ailanthus altissima,37.694574,-97.365018
Ailanthus altissima,-37.620000036911044,145.20000000000002
Ailanthus altissima,36.3,72.25
Ailanthus altissima,52.64272,-1.92754
Ailanthus altissima,51.06683,2.59271
Ailanthus altissima,45.71214,5.24973
Ailanthus altissima,48.5302,2.27489
Ailanthus altissima,38.9694,-77.1767
Ailanthus altissima,-31.894830029334724,150.810204
Ailanthus altissima,-31.879682029311297,150.820921
Ailanthus altissima,38.7189,-77.1103
Ailanthus altissima,42.720387,-92.470863
Ailanthus altissima,51.66337,-0.25916
Ailanthus altissima,48.17,11.12
Ailanthus altissima,35.09,-106.61
Ailanthus altissima,-34.592725033264195,149.62681400000002
Ailanthus altissima,39.2148,139.9379
Ailanthus altissima,48.6677,3.90069
Ailanthus altissima,39.121805,-97.709664
Ailanthus altissima,-37.78330003707948,143.8908
Ailanthus altissima,46.53586,-1.76546
Ailanthus altissima,46.44598,-1.7576
Ailanthus altissima,46.54122,-1.6352
Ailanthus altissima,43.5113,11.653773
Ailanthus altissima,39.42,-0.97
Ailanthus altissima,43.501921,11.736244
Ailanthus altissima,48.3675,2.34732
Ailanthus altissima,48.3856,2.30027
Ailanthus altissima,-27.890208872298526,152.3924707634711
Ailanthus altissima,44.41797,8.867
Ailanthus altissima,-30.401415026971478,149.891548
Ailanthus altissima,44.39985,8.95497
Ailanthus altissima,-36.5322,146.6783
Ailanthus altissima,-36.5322,146.678
Ailanthus altissima,-31.983333029471314,115.883333
Ailanthus altissima,44.44495,8.96745
Ailanthus altissima,44.43598,8.96763
Ailanthus altissima,-39.4419,175.085
Ailanthus altissima,36.683333,137.2
Ailanthus altissima,44.45405,8.99266
Ailanthus altissima,44.45404,9.03041
Ailanthus altissima,44.41786,8.87986
Ailanthus altissima,-37.210000036474405,144.58999999999997
Ailanthus altissima,-37.05000003629878,144.27
